<<<<<<< HEAD
element_id,text,page_number,filename,chunk_id,relevant
20fc8211be2207f7ebbc1f9da4b90d6b,"we investigated the effects of treatment with bacteriophages (here- after, phages). Phages are ubiquitous in bacteria-rich environments, including the gut16. E. faecalis phages that are highly strain-specific can be isolated17, which potentially makes the direct editing of gut microbiota feasible. It has previously been shown that Atp4aSl/Sl mice, which lack gastric acid, have overgrowth of intestinal enterococci, which is associated with increased susceptibility to alcohol-induced",5,ALD patent background + target paper.pdf,146,True
f783833317fcda1d67fae16824103ca1,steatohepatitis11. The gavaging of wild-type mice with an E. faecalis strain isolated from Atp4aSl/Sl mice led to increased ethanol-induced steatohepatitis11. We found that this same E. faecalis strain expressed cytolysin. We then isolated four distinct phages from sewage water. These phages lyse the cytolytic E. faecalis strain isolated from Atp4aSl/Sl mice. All four phages were podophages of the virulent Picovirinae group (Extended Data Fig. 4). Atp4aSl/Sl mice and their wild-type littermates,5,ALD patent background + target paper.pdf,147,True
c1196772abedcc34d482006821ba0b99,"were then placed on the chronic–binge ethanol diet and gavaged with the lytic phage cocktail. Phages directed against Caulobacter crescen- tus, a bacterium that is present in freshwater lakes and streams18 but that does not colonize humans or rodents19,20, were used as controls.",5,ALD patent background + target paper.pdf,148,True
d9ac1b615fdd2bf5e600d7df13fec8de,"Compared to Atp4aSl/Sl mice gavaged with control phages or vehicle, Atp4aSl/Sl mice gavaged with phages that target cytolytic E. faecalis had less severe liver injury, steatosis and inflammation after chronic ethanol feeding (Extended Data Fig. 5a–f). Administration of E. faecalis phages significantly reduced levels of cytolysin in the liver (Extended Data Fig. 5g) as well as faecal amounts of Enterococcus (Extended Data Fig. 5h). Phage administration did not affect the overall composition of",6,ALD patent background + target paper.pdf,151,True
fcaf8ee93aa30caad09e40b224cb1dc1,"To develop a therapeutic approach to precisely edit the intestinal microbiota, we cultured cytolytic E. faecalis strains from the faecal samples of patients with alcoholic hepatitis. We then isolated lytic phages from sewage water against these cytolytic E. faecalis strains; these phages had siphophage or myophage morphology (Fig. 3a, Extended Data Fig. 6). Gnotobiotic mice were colonized with faeces from two cytolysin-positive patients with alcoholic hepatitis (Sup- plementary Table 8) and",6,ALD patent background + target paper.pdf,153,True
baf51e181775b4dcfa74544228c84273,"given three or four different—but patient- specific—lytic phages against cytolytic E. faecalis. The phages against cytolytic E. faecalis abolished ethanol-induced liver injury and steatosis, as shown by lower levels of ALT, lower percentages of hepatic cells positive for terminal deoxynucleotide transferase-mediated dUTP nick-end labelling, and lower levels of hepatic triglycerides and oil red O-staining (Fig. 3b–d, Extended Data Fig. 7a, b), as well as by decreased hepatic levels of Il1b,",6,ALD patent background + target paper.pdf,154,True
10f2c121251e7865f10e7f5043ac0bc3,"Cxcl1, Cxcl2, Col1a1 and Acta2 mRNAs, and reduced hepatic levels of cylLS, as compared with mice given control phages (against C. crescentus) (Fig. 3e–h, Extended Data Fig. 7c, d). Treatment with phages against cytolytic E. faecalis also reduced faecal amounts of Enterococcus (Extended Data Fig. 7e) without affecting the overall composition of the gut microbiota (Extended Data Fig. 7f). Intestinal absorption of ethanol and hepatic metabolism were similar in all groups (Extended Data Fig. 7g, h).",6,ALD patent background + target paper.pdf,155,True
da9fd7f19241044c965123053eb42f33,"To demonstrate that the effect of phage treatment occurs via the targeting of cytolysin-positive E. faecalis, rather than a reduction in cytolysin-negative E. faecalis, we colonized gnotobiotic mice with faeces from cytolysin-negative patients with alcoholic hepatitis (Sup- plementary Table 8). Phages against non-cytolytic E. faecalis from patients were isolated from sewage water; they had siphophage or podophage morphology (Fig. 4a, Extended Data Fig. 8). These phages did not reduce features of",6,ALD patent background + target paper.pdf,156,True
60dd9e4ba9b6783c14557df1602b62e3,"ethanol-induced liver disease compared with control phages (Fig. 4b–g, Extended Data Fig. 9a–h), despite the reduc- tion of faecal Enterococcus (Fig. 4h). Our findings indicate that treat- ment with lytic phages can selectively attenuate the ethanol-induced liver disease caused by cytolysin-positive E. faecalis in humanized mice.",6,ALD patent background + target paper.pdf,157,True
498f1d8b3a437ae999e672b742edacb6,"Phage-based therapies have predominantly been studied in patients with bacterial infections in the gastrointestinal tract21–23, urinary tract24,25 and other organ systems26–28. The results of these studies— although mixed in terms of efficacy—strongly suggest that phage treat- ment offers a safe alternative to antibiotics26,27. However, safety studies are required for complex populations (such as patients with alcoholic hepatitis), because phages can induce a strong immune reaction29. Further",6,ALD patent background + target paper.pdf,159,True
a7f4dd56d870f83786e1ded97b09e6de,"work is required to determine whether phages that target cyto- lytic E. faecalis might be used to treat patients with alcoholic hepatitis, a life-threatening disease that at present has no effective treatment. Eradication of this specific bacterial strain might produce better out- comes than current treatments, and environmental sources can be used to easily isolate phages that target cytolysin-positive E. faecalis. Here we provide an example of the efficacy of approaches based on phages in mice",6,ALD patent background + target paper.pdf,160,True
c04244d11660c52310810cb9c64c925b,"for a disease that is not considered a classic infectious disease. Our data also suggest that cytolysin may be used as a predictive biomarker of severe alcoholic hepatitis; an independent, prospective",6,ALD patent background + target paper.pdf,161,True
059dccc7c46ff77f92ca0e43336a1e78,"6. Tang, W. & van der Donk, W. A. The sequence of the enterococcal cytolysin imparts unusual lanthionine stereochemistry. Nat. Chem. Biol. 9, 157–159 (2013).",6,ALD patent background + target paper.pdf,169,True
6ab480a65fa21c7c89c54c7f244a5b0c,"11. Llorente, C. et al. Gastric acid suppression promotes alcoholic liver disease by inducing overgrowth of intestinal Enterococcus. Nat. Commun. 8, 837 (2017).",6,ALD patent background + target paper.pdf,171,True
b62ee0946460fd95485be49a96d8b1d4,"26. Schooley, R. T. et al. Development and use of personalized bacteriophage-based therapeutic cocktails to treat a patient with a disseminated resistant Acinetobacter baumannii infection. Antimicrob. Agents Chemother. 61, e00954-17 (2017).

27. Dedrick, R. M. et al. Engineered bacteriophages for treatment of a patient with a disseminated drug-resistant Mycobacterium abscessus. Nat. Med. 25, 730–733 (2019).",6,ALD patent background + target paper.pdf,181,True
58b63f2ac1b1120161190d90537f9369,No statistical methods were used to predetermine sample size. The experiments were not randomized and investigators were not blinded to allocation during experiments and outcome assessment.,8,ALD patent background + target paper.pdf,194,True
e042944def6cf71eb330b21b17b93bb3,"26 subjects without alcohol-use disorder (controls; social drinkers consuming less than 20 g/day), 44 patients with alcohol-use disorder and 88 patients with alcoholic hepatitis. Patients with alcohol-use disorder fulfilling the DSM IV criteria33 of alcohol dependence and with active alcohol consumption (self-reported >60 g/day) presented with various stages of liver disease (21% had advanced F3/4 fibrosis based on fibrosis-4 index) (Supplementary Table 1). Patients with alcohol-use disorder",8,ALD patent background + target paper.pdf,196,True
c0ca7b327033c0e6165379376b8c68ba,"were recruited from an alcohol withdrawal unit in San Diego and Brussels, where they followed a detoxification and rehabilitation programme. At admission to the hospital, a complete medication and medical history was taken, and a complete physical examination was performed, including collection of bio-specimens, basic demographic data (such as age, gender, weight and height) and self-reported daily alcohol consumption. Patients were actively drink- ing until the day of admission. Controls or",8,ALD patent background + target paper.pdf,197,True
817fee613af66d171c4e3576ae0dc3dd,"patients with alcohol-use disorder did not take antibiotics or immunosuppressive medication during the two months preceding enrolment. Other exclusion criteria were diabetes, inflammatory bowel disease, known liver disease of any other aetiology, and clinically important cardiovascular, pulmonary or renal co-morbidities. Patients with alcoholic hepatitis were enrolled from the InTeam Consortium (ClinicalTrials.gov identifier number: NCT02075918) from centres in the USA, Mexico, UK, France and",8,ALD patent background + target paper.pdf,198,True
0f976c0e660004200f04da06431ab779,"Spain. Inclusion criteria for this study were active alcohol abuse (>50 g/day for men and >40 g/day for women) in the past 3 months, aspartate aminotransferase (AST) > ALT and total bilirubin >3 mg/dl in the past 3 months, and a liver biopsy and/or clinical picture consistent with alco- holic hepatitis. Exclusion criteria were autoimmune liver disease (ANA >1/320), chronic viral hepatitis, hepatocellular carcinoma, complete portal vein thrombosis, extrahepatic terminal disease, pregnancy and a",8,ALD patent background + target paper.pdf,199,True
cd245ece245b24fa43712674060a852e,"lack of signed informed consent. In all patients, the clinical picture was consistent with alcoholic hepatitis and in patients who underwent liver biopsy, the histology was consistent with the diagnosis of alco- holic hepatitis. Liver biopsies were only done if clinically indicated as part of routine clinical care for diagnostic purposes of alcoholic hepatitis. Bio-specimens were collected during their admission to the hospital. The median time of specimen collection was 4 days fol- lowing",8,ALD patent background + target paper.pdf,200,True
38ce4f336a6096a4e0eb4efc385c6884,"admission to the hospital (range 0–24, n = 82). For one patient who underwent liver transplantation, the transplantation date was considered as date of death. Patients were censored at the time point at which they were last seen alive. The baseline characteristics are shown in Supplementary Tables 1, 2. Faecal 16S rRNA sequencing, Enterococcus culture and qPCR were performed. The MELD score, ABIC score and discriminant function were calculated from all alcoholic hepatitis patients from whom",8,ALD patent background + target paper.pdf,201,True
d816fd6f4542d1b8eb4f77190745d144,"respective laboratory values were avail- able. The protocol was approved by the Ethics Committee of Hôpital Huriez, Universidad Autonoma de Nuevo Leon, Hospital Universitari Vall d’Hebron, King’s College London, Yale University, University of North Carolina at Chapel Hill, Weill Cornell Medical College, Columbia University, University of Wisconsin, VA San Diego Healthcare System, University of California San Diego (UCSD) and Université Catholique de Louvain. Patients were enrolled after written",8,ALD patent background + target paper.pdf,202,True
db0feac9cc609c82c55d0c628caf10f8,"Female and male mice (age of 9–12 weeks) were placed on a chronic– binge ethanol diet (NIAAA model) as previously described15. Mice were fed with Lieber–DeCarli diet and the caloric intake from ethanol was 0% on days 1–5 and 36% from day 6 until the end of the study period. At day 16, mice were gavaged with a single dose of ethanol (5 g/kg body weight) in the early morning and killed 9 h later. Pair-fed control mice received a diet with an isocaloric substitution of dextrose.",8,ALD patent background + target paper.pdf,207,True
cb20161a2564d2d7216e477505fcbb8f,"Stool samples from patients with alcoholic hepatitis (Fig. 1) were used for faecal transplantation in germ-free mice. Mice were gavaged with 100 μl of stool samples (1 g stool dissolved in 30 ml Luria–Bertani (LB) medium containing 15% glycerol under anaerobic conditions), starting at an age of 5–6 weeks and repeated 2 weeks later. Two weeks after the second gavage, mice were placed on the ethanol or control (isocaloric) diet.",8,ALD patent background + target paper.pdf,208,True
8a6d17a0e3f64443f3390d86dca1c328,"In studies of the effects of cytolysin, 5 × 108 CFUs of a cytolytic E. fae- calis strain (FA2-2(pAM714)), a non-cytolytic E. faecalis strain (FA2- 2(pAM771))5 (E. faecalis Δcytolysin) (kindly provided by M. S. Gilmore), or PBS (vehicle control) were fed to mice by gavage every third day, starting from day 6 through day 15 of ethanol feeding. Administration every third day was necessary, given that E. faecalis does not colonize mice11 (Extended Data Fig. 2o). To determine the effect of phage",8,ALD patent background + target paper.pdf,209,True
92ef1fa99dff370a9149c2961a1ed388,"The E. faecalis strain from Atp4aSl/Sl mice faeces has previously been isolated11 and was used to isolate phages Efmus1, Efmus2, Efmus3 and Efmus4 (phages specific to the E. faecalis strain isolated from mouse faeces were named as Efmus with a number (Ef for E. faecalis, mus for mouse, digit for isolation order). E. faecalis strains from human stool samples were isolated using methods described below, and the cor- responding phages were named as Ef with patient number plus a digit (Ef for E.",8,ALD patent background + target paper.pdf,212,True
4f0069590b39e0075cc29c89eb86b6d8,"faecalis, last digit for isolation order). All E. faecalis strains were grown statically in brain–heart infusion (BHI) broth or on BHI agar at 37 °C. C. crescentus phage phiCbK was purified as previously described35.",8,ALD patent background + target paper.pdf,213,True
d3e8d3246d66c688354723e9dbcdf290,"E. faecalis phages were isolated from untreated raw sewage water obtained from North City Water Reclamation Plant in San Diego. Fifty millilitres of raw sewage water was centrifuged at 8,000g for 1 min at room temperature to pellet large particles. The supernatant was passed through a 0.45-μm and then a 0.2-μm syringe filter (Whatman, PES membrane). One hundred microlitres of the clarified sewage was mixed with 100 μl overnight E. faecalis culture and then added to BHI broth top agar (0.5% agar)",8,ALD patent background + target paper.pdf,214,True
5a2ecb20b98679abe9ec4e7d4685525a,"and poured over a BHI plate (1.5% agar). After overnight growth at 37 °C, the resulting plaques were recovered using a sterile pipette tip in 500 μl PBS. Phages were replaqued on E. faecalis three more times to ensure that the phages were clonal isolates.",8,ALD patent background + target paper.pdf,215,True
8aeb5a7c4f1f437cad055f2f2da16aae,"High-titre phage stocks were propagated by infecting 200 ml of expo- nentially growing E. faecalis at a multiplicity of infection of 0.1 in BHI broth containing 10 mM MgSO4. Lysis was allowed to proceed for up to six hours at 37 °C with shaking. The lysates were centrifuged at 10,000g for 20 min at room temperature to remove the remaining bacterial cells and debris. Supernatant was then vacuum-filtered through a 0.2-μm membrane filter and kept at 4 °C until use.",8,ALD patent background + target paper.pdf,216,True
b05d19fa5af188c7b8e5420e7cabc173,"Before mice were gavaged, 10–20 ml lysates were concentrated using Corning Spin-X UF Concentrators with 100,000-molecular weight cutoff (MWCO) to a volume of approximately 1 ml. Following concen- tration, the culture medium was replaced with PBS via diafiltration. The resulting lysate was further concentrated to a final volume of 0.5 ml and adjusted to the required PFUs.",8,ALD patent background + target paper.pdf,217,True
a8bae4416c18abf2cac155e38c37d73a,"For all phages except Efmus4, 10 ml of lysates were treated with 10 μg/ml each of DNase and RNase at 37 °C for 1 h and phages were precipitated by adding 1M NaCl and 10% (w/v) polyethylene glycol 8000 (PEG 8000) and incubated at 4 °C overnight. Precipitated phages were then pel- leted by centrifugation at 10,000g for 10 min at 4 °C and resuspended in 500 μl of resuspension buffer (5 mM MgSO4). Phage DNA was then extracted using Promega Wizard DNA Clean-up kit (Promega). Phage genomes were",9,ALD patent background + target paper.pdf,219,True
