<<<<<<< HEAD
element_id,text,page_number,filename,chunk_id,relevant
4d0808dcc0de15622ab920197f3e824e,"The most severe form of alcohol-related liver disease is alcoholic hepa- titis; mortality ranges from 20% to 40% at 1–6 months, and as many as 75% of patients die within 90 days of a diagnosis of severe alcoholic hepatitis7–9. Therapy with corticosteroids is only marginally effective9. Early liver transplantation is the only curative therapy, but is offered only at select centres and to a limited group of patients10.",1,ALD patent background + target paper.pdf,11,True
06eaaa92b96ca86c0147a2adb438eadb,Alcohol-related liver disease can be transmitted via faecal micro- biota4. We investigated the microorganisms and microbial factors that are responsible for this transmissible phenotype and for progression of alcohol-related liver disease.,1,ALD patent background + target paper.pdf,12,False
4d2733e4cdaa6f457e875d11f778b79d,Cytolysin linked to increased mortality,1,ALD patent background + target paper.pdf,13,False
06099ce696361c3be7c57600551dbda6,We performed 16S ribosomal RNA (rRNA) gene sequencing to deter- mine whether chronic alcohol use and alcoholic hepatitis are associated,1,ALD patent background + target paper.pdf,14,True
3c75a20ca0d5bdc385ad95ad226bec3e,A list of affiliations appears at the end of the paper.,1,ALD patent background + target paper.pdf,15,False
7d4f7d11058fefb73c25d74168a266b2,"with an altered composition of the faecal microbiota. Differences in faecal microbiota composition were noted in patients with alcohol-use disorder and alcoholic hepatitis, compared to subjects without alcohol- use disorder (controls) (Fig. 1a, Extended Data Fig. 1a, b, Supplementary Tables 1, 2). One substantial difference that we observed was an increase in the proportion of Enterococcus spp. in patients with alcoholic hepa- titis: in these patients, 5.59% of faecal bacteria were Enterococcus",1,ALD patent background + target paper.pdf,16,True
5d8c1ebe16d59c1d317dffc791695a29,"spp. compared with almost none in controls (0.023%; for comparison, 0.004% of all reads were Enterococcus spp. in the Human Microbiome Project) or patients with alcohol-use disorder (0.024%). Faecal sam- ples from patients with alcoholic hepatitis had about 2,700-fold more E. faecalis than samples from controls, as measured by quantitative PCR (qPCR) (Extended Data Fig. 1c), which is consistent with the 16S rRNA sequencing results. About 80% of patients with alcoholic hepatitis are positive for",1,ALD patent background + target paper.pdf,17,True
23eb93f6a5a4adf3124516a9c68c369f,E. faecalis in their faeces (Extended Data Fig. 1d).,1,ALD patent background + target paper.pdf,18,False
1b56a72a75d88bec0d17852044764348,"Nature | www.nature.com | 1

1",1,ALD patent background + target paper.pdf,19,False
73c263972496be4b420d04d0716712e2,Article,2,ALD patent background + target paper.pdf,20,False
76d6ee0795bc5c05a1c1e0cd1dc54a55,Controls 0.2 Alcohol-use disorder Alcoholic hepatitis ) % 5 7 . 7 1 ( 2 C P 0.1 0 −0.1 –0.2 –0.1 0 0.1 0.2 PC1 (29.25%),2,ALD patent background + target paper.pdf,21,False
1ee3a58fce339219f39ea9c5f9837725,"m

b",2,ALD patent background + target paper.pdf,22,False
735a5be842bab422a9a4f67f034f1160,100 Cytolysin-negative Cytolysin-positive ) % ( s t c e j b u S 80 60 40 20 0 Controls AUD Alcoholic,2,ALD patent background + target paper.pdf,23,False
a75eeac34e5709b9036e011db140cfe9,"m

=",2,ALD patent background + target paper.pdf,24,False
113d2dbdac5ce846a979532264d47059,) % ( l a v i v r u S 100 75 50 25 0 0 30 Cytolysin-negative Cytolysin-positive 60 90 120 150 180 Time (d),2,ALD patent background + target paper.pdf,25,False
98d5cb71dc3bd8a7ac9d5bdee0ce3872,d,2,ALD patent background + target paper.pdf,26,False
124ad639f11e561ec410ed0d94906c5c,0.15 Cytolysin-negative Cytolysin-positive,2,ALD patent background + target paper.pdf,27,False
712a9a756bc344c83b2da17daab96e2d,"@

@",2,ALD patent background + target paper.pdf,28,False
2fa8aa848b6439279c98de0fa1e9d8cd,"Fig. 1 | E. faecalis cytolysin is associated with mortality in patients with alcoholic hepatitis. a, 16S rRNA sequencing of faecal samples from controls (n = 14), patients with alcohol-use disorder (n = 43) or alcoholic hepatitis (n = 75). We use principal coordinate analysis (PCoA) based on Jaccard dissimilarity matrices to show β-diversity among groups at the genus level. The composition of faecal microbiota was significantly different between each group (P < 0.01). b, Percentage of subjects",2,ALD patent background + target paper.pdf,29,False
2a0fa3f8a748f185786faa503f15c12e,"with faecal samples that were positive for both cylLL and cylLS DNA sequences (cytolysin-positive), in controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. Statistically significant differences were detected between controls and patients with alcoholic hepatitis (P < 0.01), and between patients with alcohol- use disorder and patients with alcoholic hepatitis (P < 0.001). c, Kaplan–Meier curve of survival of patients with alcoholic",2,ALD patent background + target paper.pdf,30,True
c0cb33fc914a181a931f63d3f064994f,"hepatitis whose faecal samples were cytolysin-positive (n = 25) or cytolysin-negative (n = 54) (P < 0.0001). d, Core genome single-nucleotide polymorphism (SNP) tree of E. faecalis strains isolated from patients with alcoholic hepatitis (n = 93 strains, from 24 patients), showing phylogenetic diversity of cytolysin-positive (red) E. faecalis. Genomically identical isolates from the same patient were combined, and are shown as a single dot. Scale bar represents the nucleotide substitutions per",2,ALD patent background + target paper.pdf,31,True
5f83e60c4dddb2f0280d1a7e278bce89,"SNP site. P values are determined by permutational multivariate analysis of variance (PERMANOVA) followed by false discovery rate (FDR) procedures (a), two-sided Fisher’s exact test followed by FDR procedures (b) or two-sided log- rank (Mantel–Cox) test (c). The exact group size (n) and P values for each comparison are listed in Supplementary Table 10.",2,ALD patent background + target paper.pdf,32,True
561904fc909fe66441a85e2fd6b522a7,"The colonization of mice with E. faecalis induces mild hepatic stea- tosis and exacerbates ethanol-induced liver disease11, by mechanisms that are unclear. Cytolysin is a bacterial exotoxin (or bacteriocin) that is produced by E. faecalis12, and which contains two post-translationally modified peptides (CylLL′′ and CylLS′′) in its bioactive form6. The two peptides are encoded by two separate genes: cylLL and cylLS, respec- tively12. Cytolysin has lytic activity against not only Gram-positive",2,ALD patent background + target paper.pdf,33,True
611eb13b2d6e50c5fddc28b53f5e5681,"bacte- ria, but also eukaryotic cells13. We detected cylLL and cylLS genomic DNA (cytolysin-positive) in faecal samples from 30% of patients with alco- holic hepatitis; none of the faecal samples from controls and only one sample from a patient with alcohol-use disorder was cytolysin-positive, as detected by qPCR (Fig. 1b). Importantly, 89% of cytolysin-positive patients with alcoholic hepatitis died within 180 days of admission, compared to only 3.8% of cytolysin-negative patients (P < 0.0001)",2,ALD patent background + target paper.pdf,34,True
143566463ffffbf593619724e143bd32,"(Fig. 1c). Among the cytolysin-positive patients, 72.2% (13 out of 18) died owing to liver failure (including complications related to liver",2,ALD patent background + target paper.pdf,35,False
df50d5c1f7816dd69d7ccb9fe933280b,2 | Nature | www.nature.com,2,ALD patent background + target paper.pdf,36,False
caa8512566105619e699d5975503c375,"failure, such as gastrointestinal bleeding) (Supplementary Table 2). Infection was not associated with 30-day, 90-day or 180-day mortality (P = 0.403, 0.234 or 0.098) in patients with alcoholic hepatitis.",2,ALD patent background + target paper.pdf,37,False
79535293be1afc815d786a3f02a7f4b1,"Our univariate logistic and Cox regression of laboratory and clinical parameters found an association between the detection of cytolysin- encoding genes in faeces and the international normalized ratio (INR), platelet count, the model for end-stage liver disease (MELD) score, the sodium MELD score, the age, serum bilirubin, INR and serum creatinine (ABIC) score and death (Supplementary Table 3). In the multivariate Cox analysis, detection of cytolysin-encoding genes in faeces was associated with",2,ALD patent background + target paper.pdf,38,True
e6d629f4b1c9cb4dc395249f617132df,"90-day (P = 0.004) and with 180-day mortality (P = 0.001) (Supple- mentary Table 3), even after we adjusted for the geographical origin of the patient, antibiotic treatment, platelet count, and creatinine, bilirubin and INR as components of the MELD score. We found no multicollinear- ity between the detection of faecal cytolysin-encoding genes and these cofactors (variance inflation factor < 1.6), which indicates that cytolysin is an independent predictor of mortality in patients with alcoholic",2,ALD patent background + target paper.pdf,39,True
94cde9ce9ef95ccd106fb02ae05cfb3e,"hepatitis. When we performed receiver-operating-characteristic curve analysis for 90-day mortality, cytolysin had an area under the curve of 0.81, which was superior to other widely used predictors for mortality in clinical practice (Extended Data Fig. 1e). On the basis of our findings, we propose that the detection of cytolysin may be a prognostic factor for more severe liver- related outcomes and increased risk of death, and a stronger predictor of mortality than MELD, ABIC and the",2,ALD patent background + target paper.pdf,40,True
1d4eff578119b5aee479d42cbd917a44,discriminant function score.,2,ALD patent background + target paper.pdf,41,False
902cf4996a4515d0de2f125dc02eddb3,"To determine phylogeny of E. faecalis in patients with alcoholic hepatitis, we performed targeted culturing from stool samples. Whole- genome sequencing of 93 E. faecalis isolates revealed a broad phylo- genetic diversity of cytolysin-positive E. faecalis from patients with alcoholic hepatitis (Fig. 1d), which indicates that cytolysin production is a variable trait among E. faecalis isolates and that cytolysin is car- ried in mobile genetic elements, which include both chromosomally encoded",2,ALD patent background + target paper.pdf,42,True
ebbb35022ddcef9c9c90ac7e6187c74d,pathogenicity islands and plasmids14. Detection of any other antimicrobial resistance genes or virulence genes in E. faecalis isolates did not correlate with disease severity or mortality in patients with alcoholic hepatitis (Supplementary Table 4).,2,ALD patent background + target paper.pdf,43,True
4715251334e04eee26610aa45866c63d,"The total amount of faecal E. faecalis, or faecal E. faecalis positivity, did not correlate with disease severity or mortality in patients with alcoholic hepatitis (Supplementary Tables 5, 6). Cytolysin-positive and cytolysin-negative patients with alcoholic hepatitis had similar amounts of faecal E. faecalis (Extended Data Fig. 1f). Although there were differences in the composition of the gut microbiota in patients with alcoholic hepatitis from different geographical regions (Extended Data",2,ALD patent background + target paper.pdf,44,True
f6ecdb28a54e5d4d94f4a14a103736db,"Fig. 1g), the proportion of cytolysin-positive patients, total amount of faecal E. faecalis, faecal E. faecalis positivity (Extended Data Fig. 1h–j), treatment and clinical outcomes (30-day and 90-day mortality) did not differ significantly among the regions or centres (Supplemen- tary Table 7). In addition, cirrhosis was not associated with cytolysin positivity, the total amount of faecal E. faecalis or faecal E. faecalis positivity in patients with alcoholic hepatitis (Extended Data Fig. 1k–m,",2,ALD patent background + target paper.pdf,45,True
e6db8bdc4405a6e2124134e9bb1b881b,Supplementary Tables 4–6). These results confirm our findings that the presence of cytolysin-producing E. faecalis rather than the total amount or presence of E. faecalis per se determines the severity of alcoholic hepatitis and mortality.,2,ALD patent background + target paper.pdf,46,True
a9175ffd6b2a8c9d9369c88800c62de5,Cytolysin and ethanol-induced liver disease,2,ALD patent background + target paper.pdf,47,False
4394ea43077688af40457154fcf3fe86,"To determine whether cytolysin contributes to liver damage mediated by E. faecalis, we gavaged mice with a cytolytic E. faecalis strain (FA2- 2(pAM714)) or a non-cytolytic E. faecalis strain (FA2-2(pAM771))5; the mice were then placed on a chronic–binge ethanol diet15. Compared to mice gavaged with phosphate-buffered saline (PBS), mice fed with ethanol after they were gavaged with cytolytic E. faecalis developed more severe liver injury as indicated by a higher level of alanine amino-",2,ALD patent background + target paper.pdf,48,True
fd11f9ad465e4f18bbedd2fd7a5c22b7,"transferase (ALT) (Extended Data Fig. 2a) and increased hepatic stea- tosis (Extended Data Fig. 2b, c). Mice that were fed ethanol after they",2,ALD patent background + target paper.pdf,49,False
95f53b61b8996663894a1aaf9ef13479,") 1 – l U ( T L A f o 400 300 200 100 0 * *** *** ** Control Ethanol

b e d i r e c y l g i r t c i t a p e H ) r e v i l g r e p g m ( t n e t n o 50 40 30 20 10 0 **** **** *** * c",3,ALD patent background + target paper.pdf,50,False
f783712950b6a6e589e7a209e225ac81,c Control Ethanol Alcoholic hepatitis cytolysin-positive Alcoholic hepatitis cytolysin-positive Alcoholic hepatitis cytolysin-negative Alcoholic hepatitis cytolysin-negative no. 1 no. 2 no. 3 no. 4,3,ALD patent background + target paper.pdf,51,False
7d5351f64a8e7cbe13a79113871b1981,e,3,ALD patent background + target paper.pdf,52,False
190a75bfdec6ebfed3223da5fdc372e7,Cxcl1 e g n a h c d l o F 8 6 4 2 ** ** ** ** 0 Control Ethanol,3,ALD patent background + target paper.pdf,53,False
8f0e8eb8f52f9d1bc2c7b5fdef895f67,f,3,ALD patent background + target paper.pdf,54,False
75ec8a01e024eaadee39774b53737e37,Col1a1,3,ALD patent background + target paper.pdf,55,False
82b39a7f876867084f29cff5f9ea31bd,20 15 10 5 ** *** * * 0,3,ALD patent background + target paper.pdf,56,False
1df93d55e9f82344369a97e9ba92c93c,"h

LDH",3,ALD patent background + target paper.pdf,57,False
57573269094a7f78415d8f85eb3319d4,) % 40 * * ** ** ( y t i c i x o 30 20 t o t 10 y C 0 0 0 0 200 0 400 200 200 400 400 0 0 0 200 0 400 200 200 400 400 CylLS″ (nM) CylLL″ (nM) – + Ethanol,3,ALD patent background + target paper.pdf,58,False
dc7c1afebf70597a5de085db44d80dda,B,3,ALD patent background + target paper.pdf,59,False
e810dd71da3b6a70eb0070087726cf23,Alcoholic hepatitis cytolysin-positive no. 1,3,ALD patent background + target paper.pdf,60,False
f128b6cff45e0fde3b9b4273a97874b4,B,3,ALD patent background + target paper.pdf,61,False
c10c304c517e30fcf8ca5d265da88077,Alcoholic hepatitis cytolysin-positive no. 2,3,ALD patent background + target paper.pdf,62,False
bc91e1614e9736869b124fd97b938a92,B,3,ALD patent background + target paper.pdf,63,False
1fc4a1351455f6b45915414aef592df2,Alcoholic hepatitis cytolysin-negative no. 3,3,ALD patent background + target paper.pdf,64,False
fa39277d6ecdc7cb47baff17b520ec0e,B,3,ALD patent background + target paper.pdf,65,False
13642507312e158b14bd814c07aadd42,"Alcoholic hepatitis cytolysin-negative no. 4

e g n 8 6 Il1b * * ** ** a h c d l o F 4 2 0 Control Ethanol",3,ALD patent background + target paper.pdf,66,False
e2ffa722ceac59e9405ddddd06ac4522,g,3,ALD patent background + target paper.pdf,67,False
4691f661a3a03882c23eaa532cc46324,) % ( e c i M 100 80 60 40 20 **** **** **** **** 0 ND ND ND ND ND ND Control Ethanol,3,ALD patent background + target paper.pdf,68,False
18309b33a1388b7cb383ddfb9a32ca50,"Fig. 2 | Transplantation of faeces from cytolysin-positive patients with alcoholic hepatitis exacerbates ethanol-induced liver disease in gnotobiotic mice. a–g, C57BL/6 germ-free mice were colonized with faeces from two cytolysin-positive and two cytolysin-negative patients with alcoholic hepatitis, and subjected to the chronic–binge feeding model. a, Serum levels of ALT. b, Hepatic triglyceride content. c, Representative sections of liver stained with haematoxylin and eosin (H & E). d–f,",3,ALD patent background + target paper.pdf,69,False
9910f42a7fcd0544b1e8216a1cc703e5,"Hepatic levels of mRNAs that encode Il1b, Cxcl1 and Col1a1. g, Proportions of mice that were positive for cytolysin in the liver, measured by qPCR for cylLS. h, Lactate dehydrogenase (LDH) assay to measure cytotoxicity of hepatocytes isolated from mice that were fed an oral isocaloric control diet (five groups, left) or chronic–binge ethanol diet (five",3,ALD patent background + target paper.pdf,70,False
803be30d6b7b9beb9e0d255c9c9300e4,"groups, right), and incubated with vehicle, CylLS′′, CylLL′′ or both of the cytolysin subunits at the indicated concentrations without (–) or with (+) ethanol (25 mM) for 3 h. The survival of hepatocytes was determined in three independent experiments. Scale bar, 100 μm. Results are expressed as mean ± s.e.m. (a, b, d–f, h). P values are determined by one-way analysis of variance (ANOVA) with Tukey’s post hoc test (a, b, d–f), two-sided Fisher’s exact test followed by FDR procedures (g) or",3,ALD patent background + target paper.pdf,71,False
fd3e1df3ce5c323b45e75f5eaef59c84,"two-way ANOVA with Tukey’s post hoc test (h). All results were generated from at least three independent replicates. The exact group size (n) and P values for each comparison are listed in Supplementary Table 10. *P < 0.05, **P < 0.01, ***P < 0.001, ****P < 0.0001.",3,ALD patent background + target paper.pdf,72,True
c721bc91a482f5706172d5baa91a3482,"were gavaged with cytolytic E. faecalis also had more liver inflamma- tion with higher expression levels of mRNAs that encode inflamma- tory cytokines and chemokines (Il1b, Cxcl1 and Cxcl2) (Extended Data Fig. 2d–f), compared with mice given PBS. Mice that were fed ethanol after they were gavaged with non-cytolytic E. faecalis had significantly less ethanol-induced liver injury, steatosis and inflammation (Extended Data Fig. 2a–f) and longer survival times (Extended Data Fig. 2g), as compared",3,ALD patent background + target paper.pdf,73,True
55b00e1bcb01657867d762506aa72d32,with mice that were fed ethanol after they were administered with cytolytic E. faecalis.,3,ALD patent background + target paper.pdf,74,False
549e1cb07f3051eab773a26b636ae6b4,"To explore the mechanism of cytolysin-associated liver damage, we measured cytolysin in the liver. CylLS was significantly increased in the liver of mice given cytolytic E. faecalis but not in the liver of mice that were not given E. faecalis or of mice gavaged with non-cyto- lytic E. faecalis after chronic ethanol administration (Extended Data Fig. 2h). E. faecalis was detectable in the liver of mice given cytolytic and",3,ALD patent background + target paper.pdf,75,True
b475e1e40238cbba321930bb216f97e5,"non-cytolytic E. faecalis and fed an ethanol diet, but not when mice were fed an isocaloric (control) diet (Extended Data Fig. 2i); this indicates that ethanol-induced changes in the gut barrier are necessary for the translocation of cytolytic E. faecalis from the intestine to the liver. The livers of ethanol-fed mice that were given cytolytic or non-cytolytic E. faecalis had positive E. faecalis cultures (Extended Data Fig. 2j). We observed an increased intestinal permeability in ethanol-fed",3,ALD patent background + target paper.pdf,76,True
7d4ebbeeede3993511a3bce1787cd23e,"mice com- pared with mice fed with an isocaloric diet, but this was independent of gavaging cytolytic or non-cytolytic E. faecalis after chronic ethanol administration (Extended Data Fig. 2k), indicating that cytolysin does not affect intestinal barrier function.",3,ALD patent background + target paper.pdf,77,True
c1a4bb6c553d4c3522586bf5dca2d7c3,"Administration of cytolytic or non-cytolytic E. faecalis to mice did not significantly change the composition of the intestinal microbiota, as shown by 16S rRNA gene sequencing (Extended Data Fig. 2l). Cytolytic E. faecalis did not affect intestinal absorption or hepatic metabolism",3,ALD patent background + target paper.pdf,78,True
6563a4fb3326224380eb67e239b4f3dd,"Nature | www.nature.com | 3

3",3,ALD patent background + target paper.pdf,79,False
19a6f4c196234388e8a8acbaa1ee6592,Article,4,ALD patent background + target paper.pdf,80,False
0f4ccadb444959df47f80ec6b5d469b7,a Ef5.1 Ef5.2 Ef5.3 Ef5.4 Ef2.1 Ef2.2 Ef2.3,4,ALD patent background + target paper.pdf,81,False
78e12020e720a69b54ce09bcc7341104,b,4,ALD patent background + target paper.pdf,82,False
013a18ee735f1bb8648deda393d7ebc1,"s l e v e l m u r e S ) 1 – l U ( T L A f o 400 300 200 100 0 Patient no. 5 Patient no. 2 * Patient no. 5 ** Patient no. 2

) r e v i l g r e p g m ( t n e t n o c 50 40 30 20 10 0 Patient no. 5 Patient no. 2 * Patient no. 5 ** Patient no. 2 C. crescentus phages Cytolysin-positive E. faecalis phages C. crescentus phages Cytolysin-positive E. faecalis phages",4,ALD patent background + target paper.pdf,83,False
4400c8574cac974c6faf5bac99f26acf,"m

m

m

=",4,ALD patent background + target paper.pdf,84,False
ab412a1bbb7c15e2d79d3784d38aa6d4,d Control Ethanol C. crescentus phages Cytolysin-positive E. faecalis phages C. crescentus phages Cytolysin-positive E. faecalis phages,4,ALD patent background + target paper.pdf,85,False
ab91b16af9c1052874d2fa08a71e7972,"Patient no. 5

Patient no. 2",4,ALD patent background + target paper.pdf,86,False
3ea36ad5f4ef434af39f1e959df3745a,"f

e g n a h c d l o F",4,ALD patent background + target paper.pdf,87,False
1c6765e387db976aec2047d28756751a,12,4,ALD patent background + target paper.pdf,88,False
9cbd0d168fa705fe6956a5719b408d8f,RN ov®O,4,ALD patent background + target paper.pdf,89,False
2a6a074a66b424dc10f4f5ac68e0711b,"8

6

4

2",4,ALD patent background + target paper.pdf,90,False
564a0feba2735fd38cd4c7b5ab671f11,0,4,ALD patent background + target paper.pdf,91,False
f43c2702e38dc8c88ad130b8349138a4,Patient no. 5,4,ALD patent background + target paper.pdf,92,False
289df7d5ee7fc7e5c436ac12443af009,Cxcl1,4,ALD patent background + target paper.pdf,93,False
56d2ff2df1613aef448ed1a96cb95143,**,4,ALD patent background + target paper.pdf,94,False
6e68accc1b50f9215b23250af60bc417,"Patient no. 2

Patient no. 5",4,ALD patent background + target paper.pdf,95,False
97939730e441b14e6f98968aad19d4b4,"**

]",4,ALD patent background + target paper.pdf,96,False
cd59d679af71d122ac411e88c47bed5d,"Patient no. 2

g Col1a1 e g n a h c d l o F 18 15 12 9 6 3 0 * * Patient no. 5 Patient no. 2 Patient no. 5 Patient no. 2",4,ALD patent background + target paper.pdf,97,False
9d30c625e20a82632d805e7a1e2b9ba1,Control,4,ALD patent background + target paper.pdf,98,False
1b8e3c888964f82d160ca11a736638f0,"Ethanol

e g n a h c d l o F 12 10 8 6 4 2 0 Il1b * *** Patient no. 5 Patient no. 2 Patient no. 5 Patient no. 2 Control Ethanol",4,ALD patent background + target paper.pdf,99,False
78928cc0f21a1e88e0ed8fa6d2843b84,h Liver cylLS ) % ( e c i M 100 80 60 40 20 0 ND ND ND ND ** ** Patient no. 5 Patient no. 2 Patient no. 5 Patient no. 2,4,ALD patent background + target paper.pdf,100,False
7ce91cc6d320d567669d4fb41fb6e415,"Fig. 3 | Phage therapy against cytolytic E. faecalis abolishes ethanol-induced liver disease in gnotobiotic mice. a, Transmission electron microscopy revealed that the phages we isolated were either siphophages (Ef5.1, Ef5.2, Ef5.3, Ef5.4 and Ef2.2) or myophages (Ef2.1 and Ef2.3). Scale bar, 50 nm. b–h, C57BL/6 germ-free mice were colonized with faeces from two cytolysin- positive patients with alcoholic hepatitis (faeces from one of these patients were also used in Fig. 2) and subjected to the",4,ALD patent background + target paper.pdf,101,False
087245f4a6bfbf0ce492cdb0a56d81d7,"chronic–binge feeding model, gavaged with control phages against C. crescentus (1010 plaque-forming units (PFUs)) or a cocktail of three or four different phages that target cytolytic E. faecalis (1010 PFUs), 1 day before an ethanol binge. b, Serum levels of ALT.",4,ALD patent background + target paper.pdf,102,True
a7c39a657a64b712d359c9350f51198f,"c, Hepatic triglyceride content. d, Representative H & E-stained liver sections. Scale bar, 100 μm. e–g, Hepatic levels of mRNAs that encode Il1b, Cxcl1 and Col1a1. h, Proportions of mice that were positive for cytolysin in the liver, measured by qPCR for cylLS. Results are expressed as mean ± s.e.m. (b, c, e–g). P values are determined by two-way ANOVA with Tukey’s post hoc test (b, c, e–g) or two-sided Fisher’s exact test followed by FDR procedures (h). All results are generated from at least",4,ALD patent background + target paper.pdf,103,False
79afcc0aa50eef5f8916a4e374c1d1ab,"three independent replicates. The exact group size (n) and P values for each comparison are listed in Supplementary Table 10. *P < 0.05, **P < 0.01, *** P < 0.001.",4,ALD patent background + target paper.pdf,104,True
d253e3a43ab52f08a6245d521ebcb8d0,"of ethanol, as indicated by serum levels of ethanol and hepatic levels of Adh1 and Cyp2e1 mRNAs (which encode the two primary enzymes that metabolize ethanol in the liver) (Extended Data Fig. 2m, n). These results indicate that E. faecalis that produce cytolysin promote ethanol- induced liver disease in mice.",4,ALD patent background + target paper.pdf,105,True
ffdc6a9c01768b9a6dedf3176294f83d,"To extend our findings to humans, we colonized germ-free mice with faeces from cytolysin-positive and cytolysin-negative patients with alcoholic hepatitis (Supplementary Table 8). Consistent with our findings from mice colonized with cytolytic E. faecalis, gnotobi- otic C57BL/6 mice colonized with faeces from two cytolysin-positive patients developed more severe ethanol-induced liver injury, steatosis, inflammation and fibrosis than mice given faeces from two cytolysin- negative patients (Fig.",4,ALD patent background + target paper.pdf,106,True
672fc5b355217125329e3e73b68077ca,"2a–f, Extended Data Fig. 3a–d). Transplantation of faeces from cytolysin-positive patients reduced the survival time of the mice (Extended Data Fig. 3e) and increased translocation of",4,ALD patent background + target paper.pdf,107,False
be946ee458dd8cadbab40ea30a1ac588,4 | Nature | www.nature.com,4,ALD patent background + target paper.pdf,108,False
3575029f1aaf0a5f7162ca210a4d3957,"cytolytic E. faecalis to the liver after ethanol administration (Fig. 2g). The overall composition of the intestinal microbiota was not differ- ent between mice fed the control diet and colonized with faeces from cytolysin-positive or cytolysin-negative donors with alcoholic hepatitis, as shown by 16S rRNA gene sequencing. Mice transplanted with faeces from one of the cytolysin-positive patients with alcoholic hepatitis (patient no. 2) showed a microbiota that was significantly different from",4,ALD patent background + target paper.pdf,109,True
6e607ff4fcf96493e90864e165d30e92,"that of the other mouse groups after ethanol administration (Extended Data Fig. 3f). Non-cytolytic E. faecalis was not detected in stool samples from donors with cytolytic E. faecalis (Extended Data Fig. 3g). We did not observe differences in intestinal absorp- tion or hepatic metabolism of ethanol between mice colonized with faeces from cytolysin-positive versus cytolysin-negative patients (Extended Data Fig. 3h, i). Together, these results provide further evi- dence that cytolysin promotes",4,ALD patent background + target paper.pdf,110,True
